id_x,created_at,user_id,product_id,discount,quantity,date_only,category,price,total
4952,2017-03-26T17:13:20.287Z,673,69,0.0,1,2017-03-26,Doohickey,48.9251,48.9251
4953,2016-10-12T13:51:49.679Z,673,178,0.0,4,2016-10-12,Widget,78.2198,312.8792
4954,2020-04-14T05:35:06.420Z,673,70,0.0,3,2020-04-14,Widget,38.3287,114.9861
4955,2017-07-29T21:21:00.668Z,673,50,0.0,5,2017-07-29,Widget,35.7601,178.8005
4956,2018-11-28T16:59:46.689Z,673,24,0.0,3,2018-11-28,Doohickey,74.871,224.613
4957,2019-11-17T07:44:17.820Z,673,113,0.0,3,2019-11-17,Gadget,73.6515,220.9545
4958,2019-10-10T11:42:19.102Z,673,128,0.0,4,2019-10-10,Gizmo,50.0534,200.2136
4959,2019-12-29T07:44:23.399Z,673,146,0.0,1,2019-12-29,Widget,84.0315,84.0315
4960,2018-06-25T08:37:45.020Z,673,59,0.0,6,2018-06-25,Gizmo,59.4681,356.8086
4961,2017-02-01T23:12:04.006Z,673,17,0.0,2,2017-02-01,Doohickey,53.2907,106.5814
4962,2016-09-13T23:34:36.355Z,673,109,0.0,5,2016-09-13,Widget,79.3666,396.833
4963,2020-01-01T05:02:41.899Z,673,95,0.0,2,2020-01-01,Gizmo,33.2124,66.4248
4964,2017-12-12T03:11:15.341Z,674,45,0.0,1,2017-12-12,Doohickey,78.6997,78.6997
4965,2019-04-22T14:09:37.196Z,674,195,0.0,2,2019-04-22,Gadget,73.1872,146.3744
4966,2019-12-19T06:40:47.298Z,674,25,0.0,1,2019-12-19,Widget,45.7484,45.7484
4967,2019-05-03T01:51:17.026Z,674,198,0.0,2,2019-05-03,Gizmo,46.7641,93.5282
4968,2018-07-22T16:36:15.778Z,674,121,0.0,4,2018-07-22,Doohickey,26.9635,107.854
4969,2018-12-07T10:51:49.300Z,674,134,0.0,2,2018-12-07,Doohickey,28.3282,56.6564
4970,2019-06-03T00:00:27.897Z,674,69,0.0,5,2019-06-03,Doohickey,48.9251,244.6255
4971,2018-03-14T02:05:35.791Z,674,166,0.0,1,2018-03-14,Doohickey,25.5363,25.5363
4972,2019-10-30T23:39:21.647Z,674,106,0.0,4,2019-10-30,Doohickey,35.149,140.596
4973,2017-12-17T17:51:59.998Z,676,158,0.0,2,2017-12-17,Gizmo,93.2628,186.5256
4974,2017-03-01T08:57:55.559Z,676,13,0.0,1,2017-03-01,Gizmo,75.0862,75.0862
4975,2019-07-20T22:10:08.845Z,676,177,0.0,6,2019-07-20,Gadget,85.8795,515.2769999999999
4976,2019-02-24T10:42:37.046Z,676,116,0.0,2,2019-02-24,Gizmo,76.2832,152.5664
4977,2018-01-13T12:18:57.636Z,676,107,3.43162,1,2018-01-13,Gadget,33.3966,33.3966
4978,2019-11-13T04:27:14.064Z,676,186,3.43162,2,2019-11-13,Gizmo,65.9847,131.9694
4979,2018-10-31T13:33:20.275Z,676,62,0.0,4,2018-10-31,Widget,89.0135,356.054
4980,2019-01-01T03:01:20.779Z,676,181,0.0,2,2019-01-01,Widget,95.9263,191.8526
4981,2018-11-23T01:31:59.371Z,676,144,0.0,4,2018-11-23,Widget,40.7989,163.1956
4982,2019-09-09T16:00:36.382Z,677,175,3.43162,6,2019-09-09,Doohickey,78.2165,469.299
4983,2019-05-12T04:51:20.342Z,677,132,0.0,5,2019-05-12,Widget,85.2546,426.27299999999997
4984,2018-12-27T00:13:21.422Z,677,58,0.0,2,2018-12-27,Gadget,52.0972,104.1944
4985,2019-05-11T11:41:36.451Z,677,76,0.0,4,2019-05-11,Widget,42.5495,170.198
4986,2019-09-30T22:01:57.509Z,677,132,0.0,5,2019-09-30,Widget,85.2546,426.27299999999997
4987,2018-10-05T13:24:28.366Z,677,165,0.0,6,2018-10-05,Gizmo,25.5363,153.2178
4988,2018-12-06T03:52:48.521Z,677,162,0.0,2,2018-12-06,Gadget,22.3786,44.7572
4989,2017-12-07T19:28:08.165Z,677,127,0.0,2,2017-12-07,Widget,89.6534,179.3068
4990,2017-09-11T17:39:40.786Z,677,64,6.78554,5,2017-09-11,Gadget,95.6148,478.074
4991,2016-06-20T04:41:17.900Z,678,74,0.0,53,2016-06-20,Gadget,34.0854,1806.5262
4992,2018-01-17T07:05:29.340Z,678,78,0.0,2,2018-01-17,Gizmo,27.7446,55.4892
4993,2018-10-21T17:17:06.235Z,678,139,0.0,5,2018-10-21,Doohickey,51.1851,255.9255
4994,2018-01-28T20:58:32.556Z,678,194,0.0,2,2018-01-28,Doohickey,33.5872,67.1744
4995,2020-02-02T15:49:16.996Z,678,49,0.0,1,2020-02-02,Gadget,87.6191,87.6191
4996,2018-05-25T16:34:10.270Z,678,98,0.0,2,2018-05-25,Gizmo,74.9455,149.891
4997,2016-07-23T17:01:23.975Z,678,27,0.0,3,2016-07-23,Gadget,85.0165,255.04949999999997
4998,2019-12-29T14:38:55.070Z,678,187,0.0,1,2019-12-29,Gizmo,65.9847,65.9847
4999,2016-05-18T16:02:59.284Z,678,51,0.0,2,2016-05-18,Gizmo,50.4337,100.8674
5000,2019-08-30T17:26:07.144Z,678,26,0.0,6,2019-08-30,Widget,45.4165,272.499
5001,2018-07-29T12:37:03.129Z,678,10,6.78554,4,2018-07-29,Gizmo,31.7862,127.1448
5002,2018-04-02T20:46:47.625Z,678,56,0.0,3,2018-04-02,Doohickey,24.2475,72.74249999999999
5003,2017-01-03T18:33:28.915Z,678,54,0.0,2,2017-01-03,Widget,41.3957,82.7914
5004,2017-03-01T06:58:13.185Z,678,196,2.28554,1,2017-03-01,Widget,46.7641,46.7641
5005,2018-07-29T08:52:45.057Z,678,99,6.78554,3,2018-07-29,Gadget,45.2232,135.6696
5006,2019-05-10T23:13:13.459Z,678,181,0.0,4,2019-05-10,Widget,95.9263,383.7052
5007,2016-05-04T18:29:59.382Z,678,129,0.0,4,2016-05-04,Gizmo,98.7782,395.1128
5008,2018-09-07T23:28:16.106Z,678,134,0.0,3,2018-09-07,Doohickey,28.3282,84.9846
5009,2016-05-27T22:59:26.038Z,678,180,0.0,2,2016-05-27,Gadget,45.5494,91.0988
5010,2017-09-16T08:31:47.387Z,678,123,0.0,4,2017-09-16,Gizmo,73.9543,295.8172
5011,2018-05-18T06:39:13.242Z,679,80,0.0,5,2018-05-18,Widget,36.6088,183.044
5012,2017-09-02T20:19:35.612Z,679,146,6.72908,4,2017-09-02,Widget,84.0315,336.126
5013,2017-04-09T06:32:23.918Z,679,96,0.0,2,2017-04-09,Doohickey,69.881,139.762
5014,2018-07-19T00:04:53.038Z,679,21,0.0,4,2018-07-19,Gadget,40.3833,161.5332
5015,2019-04-05T19:39:02.456Z,679,3,6.72908,3,2019-04-05,Doohickey,35.3887,106.1661
5016,2016-10-01T15:44:30.837Z,679,24,0.0,6,2016-10-01,Doohickey,74.871,449.226
5017,2016-08-19T17:57:49.742Z,679,137,0.0,8,2016-08-19,Gizmo,45.1817,361.4536
5018,2019-10-01T00:59:18.464Z,679,103,0.0,6,2019-10-01,Widget,31.3614,188.1684
5019,2016-11-02T17:59:19.476Z,679,157,0.0,3,2016-11-02,Widget,93.2628,279.7884
5020,2017-04-03T22:15:10.147Z,679,34,0.0,3,2017-04-03,Gadget,49.5359,148.6077
5021,2017-03-31T16:05:44.691Z,679,120,0.0,8,2017-03-31,Widget,55.668,445.344
5022,2019-08-09T21:18:14.866Z,679,109,0.0,6,2019-08-09,Widget,79.3666,476.19960000000003
5023,2019-06-02T08:51:35.995Z,679,85,0.0,5,2019-06-02,Gizmo,36.6007,183.00350000000003
5024,2017-04-23T23:15:59.331Z,679,97,0.0,3,2017-04-23,Doohickey,74.9455,224.8365
5025,2017-04-15T17:08:39.895Z,679,104,0.0,3,2017-04-15,Widget,70.9614,212.8842
5026,2018-07-24T07:01:59.644Z,681,38,0.0,4,2018-07-24,Gadget,44.0462,176.1848
5027,2018-01-19T18:26:46.378Z,681,26,0.0,1,2018-01-19,Widget,45.4165,45.4165
5028,2017-08-28T10:38:08.751Z,681,34,0.0,4,2017-08-28,Gadget,49.5359,198.1436
5029,2020-04-02T13:49:43.755Z,681,164,0.0,2,2020-04-02,Doohickey,61.9786,123.9572
5030,2019-02-15T06:04:15.765Z,681,192,0.0,1,2019-02-15,Widget,46.1228,46.1228
5031,2019-04-20T22:58:32.540Z,681,9,0.0,3,2019-04-20,Widget,58.3131,174.9393
5032,2020-01-18T03:21:43.790Z,681,104,0.0,3,2020-01-18,Widget,70.9614,212.8842
5033,2019-04-24T16:42:52.371Z,681,195,0.0,4,2019-04-24,Gadget,73.1872,292.7488
5034,2019-06-26T18:54:20.156Z,681,122,0.0,6,2019-06-26,Gizmo,66.5635,399.38100000000003
5035,2019-06-23T06:59:07.202Z,681,199,0.0,5,2019-06-23,Widget,76.9533,384.7665
5036,2019-12-18T14:32:47.523Z,681,111,0.0,1,2019-12-18,Gadget,37.0178,37.0178
5037,2019-05-19T04:45:26.576Z,681,86,0.0,3,2019-05-19,Doohickey,61.5429,184.6287
5038,2019-04-08T16:04:32.540Z,681,25,0.0,3,2019-04-08,Widget,45.7484,137.24519999999998
5039,2019-12-01T01:46:12.235Z,681,68,0.0,2,2019-12-01,Gizmo,76.829,153.658
5040,2019-03-27T13:52:49.556Z,681,111,0.0,1,2019-03-27,Gadget,37.0178,37.0178
5041,2019-09-05T10:46:27.208Z,682,111,0.0,5,2019-09-05,Gadget,37.0178,185.089
5042,2019-08-05T12:58:21.935Z,682,173,0.0,7,2019-08-05,Gadget,81.5768,571.0376
5043,2018-05-09T17:23:17.992Z,682,30,0.0,4,2018-05-09,Gadget,42.783,171.132
5044,2017-10-15T13:29:09.256Z,682,198,0.0,7,2017-10-15,Gizmo,46.7641,327.3487
5045,2019-12-18T05:29:11.767Z,682,31,0.0,2,2019-12-18,Doohickey,70.4356,140.8712
5046,2020-04-07T04:34:50.947Z,682,87,0.0,3,2020-04-07,Widget,78.1702,234.51059999999998
5047,2019-08-10T18:10:37.896Z,682,34,0.0,9,2019-08-10,Gadget,49.5359,445.82309999999995
5048,2018-01-14T04:25:01.269Z,682,83,0.0,2,2018-01-14,Gadget,54.5842,109.1684
5049,2019-11-04T23:05:52.967Z,682,13,0.0,2,2019-11-04,Gizmo,75.0862,150.1724
5050,2019-08-08T10:04:34.236Z,682,146,0.0,5,2019-08-08,Widget,84.0315,420.15749999999997
5051,2019-06-09T08:17:24.456Z,682,28,0.0,6,2019-06-09,Gizmo,45.4165,272.499
5052,2019-12-04T04:59:55.718Z,683,162,0.0,2,2019-12-04,Gadget,22.3786,44.7572
5053,2018-01-31T11:49:37.404Z,683,53,0.0,2,2018-01-31,Doohickey,29.5172,59.0344
5054,2020-04-13T01:58:35.927Z,683,136,0.0,32,2020-04-13,Widget,70.136,2244.352
5055,2019-12-24T07:08:32.336Z,683,180,0.0,2,2019-12-24,Gadget,45.5494,91.0988
5056,2017-08-13T05:40:49.865Z,683,168,0.0,4,2017-08-13,Gadget,79.2878,317.1512
5057,2019-06-24T12:13:45.652Z,683,22,0.0,3,2019-06-24,Gizmo,21.4245,64.2735
5058,2018-09-12T16:09:41.261Z,683,38,0.0,4,2018-09-12,Gadget,44.0462,176.1848
5059,2018-01-28T16:34:23.960Z,683,167,6.48948,2,2018-01-28,Doohickey,65.1363,130.2726
5060,2020-02-22T15:46:28.383Z,683,53,0.0,2,2020-02-22,Doohickey,29.5172,59.0344
5061,2019-05-01T06:17:17.578Z,683,3,0.0,5,2019-05-01,Doohickey,35.3887,176.9435
5062,2018-12-23T11:25:21.846Z,684,147,1.98948,2,2018-12-23,Doohickey,44.4315,88.863
5063,2019-11-14T05:37:02.639Z,684,49,0.0,2,2019-11-14,Gadget,87.6191,175.2382
5064,2018-12-10T18:27:02.039Z,684,50,0.0,2,2018-12-10,Widget,35.7601,71.5202
5065,2019-03-22T06:23:04.578Z,684,190,0.0,1,2019-03-22,Gadget,85.7228,85.7228
5066,2020-02-25T21:30:56.089Z,684,132,0.0,1,2020-02-25,Widget,85.2546,85.2546
5067,2017-10-28T23:03:16.804Z,684,192,0.0,5,2017-10-28,Widget,46.1228,230.61399999999998
5068,2018-12-22T03:12:39.684Z,684,113,0.0,2,2018-12-22,Gadget,73.6515,147.303
5069,2017-11-22T11:42:23.331Z,684,80,0.0,2,2017-11-22,Widget,36.6088,73.2176
5070,2020-01-15T04:03:50.038Z,684,38,0.0,1,2020-01-15,Gadget,44.0462,44.0462
5071,2019-10-22T03:09:00.126Z,684,5,0.0,4,2019-10-22,Gadget,82.7451,330.9804
5072,2019-06-14T09:29:42.047Z,684,84,0.0,6,2019-06-14,Gizmo,54.5842,327.5052
5073,2017-11-16T23:45:59.230Z,686,35,0.0,4,2017-11-16,Doohickey,47.6912,190.7648
5074,2018-02-20T10:29:16.608Z,686,182,0.0,2,2018-02-20,Gadget,56.3263,112.6526
5075,2018-10-24T17:39:25.710Z,686,108,0.0,5,2018-10-24,Gadget,33.3966,166.983
5076,2019-03-29T19:45:53.014Z,686,10,0.0,1,2019-03-29,Gizmo,31.7862,31.7862
5077,2017-05-14T22:47:39.843Z,686,184,0.0,4,2017-05-14,Widget,77.3983,309.5932
5078,2019-02-10T20:21:22.984Z,686,29,0.0,2,2019-02-10,Widget,82.383,164.766
5079,2018-06-06T05:50:56.943Z,686,86,0.0,6,2018-06-06,Doohickey,61.5429,369.2574
5080,2018-06-27T12:27:09.489Z,686,57,0.0,4,2018-06-27,Gizmo,81.6149,326.4596
5081,2017-02-20T20:48:13.238Z,686,156,0.0,2,2017-02-20,Gadget,20.4105,40.821
5082,2020-01-25T14:41:33.813Z,686,149,0.0,2,2020-01-25,Widget,46.1028,92.2056
5083,2018-08-07T15:42:37.580Z,686,100,7.5155,7,2018-08-07,Gizmo,45.2232,316.56239999999997
5084,2018-02-19T19:19:48.345Z,686,16,0.0,1,2018-02-19,Gadget,44.0735,44.0735
5085,2018-04-16T01:50:29.234Z,686,149,0.0,2,2018-04-16,Widget,46.1028,92.2056
5086,2019-05-22T19:50:56.134Z,686,174,0.0,3,2019-05-22,Gadget,74.4095,223.2285
5087,2019-05-15T23:07:25.534Z,686,175,0.0,4,2019-05-15,Doohickey,78.2165,312.866
5088,2019-08-27T13:14:29.534Z,686,123,0.0,7,2019-08-27,Gizmo,73.9543,517.6801
5089,2018-05-30T01:16:29.158Z,686,56,0.0,4,2018-05-30,Doohickey,24.2475,96.99
5090,2017-10-19T15:13:42.780Z,686,45,0.0,7,2017-10-19,Doohickey,78.6997,550.8979
5091,2019-06-24T14:21:15.615Z,686,11,0.0,63,2019-06-24,Gadget,88.3045,5563.1835
5092,2018-03-28T14:37:17.103Z,686,23,0.0,1,2018-03-28,Widget,77.9111,77.9111
5093,2018-08-17T19:37:28.360Z,686,101,0.0,7,2018-08-17,Gadget,93.2166,652.5162
5094,2017-11-26T14:13:05.266Z,686,123,0.0,2,2017-11-26,Gizmo,73.9543,147.9086
5095,2018-07-28T13:36:13.540Z,686,13,0.0,5,2018-07-28,Gizmo,75.0862,375.43100000000004
5096,2019-12-17T00:23:03.162Z,686,40,0.0,3,2019-12-17,Gizmo,66.4416,199.32479999999998
5097,2020-04-03T18:01:29.050Z,686,178,8.04436,4,2020-04-03,Widget,78.2198,312.8792
5098,2020-02-23T05:24:03.342Z,687,9,0.0,2,2020-02-23,Widget,58.3131,116.6262
5099,2018-09-27T02:37:08.677Z,687,59,0.0,4,2018-09-27,Gizmo,59.4681,237.8724
5100,2017-04-22T04:10:11.697Z,687,74,0.0,3,2017-04-22,Gadget,34.0854,102.2562
5101,2020-02-16T17:47:59.759Z,687,37,0.0,2,2020-02-16,Gadget,53.4052,106.8104
5102,2019-10-10T08:16:39.230Z,687,113,0.0,6,2019-10-10,Gadget,73.6515,441.909
5103,2019-12-21T15:03:47.822Z,687,93,0.0,1,2019-12-21,Widget,33.2124,33.2124
5104,2019-05-14T12:57:26.591Z,687,170,0.0,4,2019-05-14,Widget,70.0511,280.2044
5105,2018-06-08T10:59:46.691Z,687,81,0.0,6,2018-06-08,Gizmo,29.2887,175.73219999999998
5106,2019-08-28T23:52:33.386Z,687,13,0.0,5,2019-08-28,Gizmo,75.0862,375.43100000000004
5107,2018-05-19T00:47:23.349Z,688,2,0.0,4,2018-05-19,Doohickey,70.0799,280.3196
5108,2019-01-29T06:55:37.597Z,688,17,0.0,2,2019-01-29,Doohickey,53.2907,106.5814
5109,2018-05-21T18:08:36.920Z,690,195,0.0,4,2018-05-21,Gadget,73.1872,292.7488
5110,2018-02-16T23:16:14.541Z,690,51,0.0,2,2018-02-16,Gizmo,50.4337,100.8674
5111,2018-05-04T09:40:06.058Z,690,46,0.0,4,2018-05-04,Gadget,78.6997,314.7988
5112,2019-07-30T10:35:13.783Z,690,26,0.0,5,2019-07-30,Widget,45.4165,227.08249999999998
5113,2018-05-10T21:43:00.910Z,690,68,0.0,5,2018-05-10,Gizmo,76.829,384.145
5114,2020-02-29T07:03:46.019Z,691,131,0.0,2,2020-02-29,Widget,75.4115,150.823
5115,2017-07-08T12:46:17.188Z,691,42,0.0,5,2017-07-08,Widget,25.3361,126.6805
5116,2019-07-03T06:35:08.487Z,691,115,0.0,5,2019-07-03,Gadget,51.9413,259.7065
5117,2018-11-25T03:48:34.193Z,691,169,7.56222,4,2018-11-25,Doohickey,39.6878,158.7512
5118,2020-01-14T09:15:20.143Z,691,171,0.0,2,2020-01-14,Doohickey,70.0511,140.1022
5119,2019-10-05T10:33:31.543Z,691,79,0.0,5,2019-10-05,Gizmo,27.7446,138.72299999999998
5120,2017-05-09T23:01:43.969Z,691,161,0.0,3,2017-05-09,Doohickey,31.7275,95.1825
5121,2019-01-20T14:16:41.148Z,691,170,0.0,1,2019-01-20,Widget,70.0511,70.0511
5122,2016-10-20T22:15:18.003Z,691,118,3.06222,4,2016-10-20,Gadget,38.4184,153.6736
5123,2018-08-10T20:07:40.817Z,691,183,0.0,7,2018-08-10,Gizmo,37.7983,264.5881
5124,2019-05-29T23:34:11.413Z,691,190,0.0,5,2019-05-29,Gadget,85.7228,428.61400000000003
5125,2020-03-29T19:23:36.491Z,691,87,0.0,1,2020-03-29,Widget,78.1702,78.1702
5126,2019-11-08T22:41:24.212Z,691,98,0.0,3,2019-11-08,Gizmo,74.9455,224.8365
5127,2019-08-08T14:08:49.427Z,691,59,7.70007,7,2019-08-08,Gizmo,59.4681,416.2767
5128,2019-07-30T02:38:19.805Z,691,145,0.0,3,2019-07-30,Gizmo,40.7989,122.39670000000001
5129,2018-07-07T23:08:49.245Z,691,100,0.0,5,2018-07-07,Gizmo,45.2232,226.11599999999999
5130,2018-12-28T19:20:45.944Z,691,169,0.0,2,2018-12-28,Doohickey,39.6878,79.3756
5131,2019-04-28T17:25:47.264Z,691,120,0.0,4,2019-04-28,Widget,55.668,222.672
5132,2018-04-25T04:05:55.447Z,691,171,0.0,4,2018-04-25,Doohickey,70.0511,280.2044
5133,2019-01-01T03:45:49.944Z,691,15,0.0,2,2019-01-01,Widget,25.0988,50.1976
5134,2019-01-05T18:18:32.713Z,691,169,0.0,1,2019-01-05,Doohickey,39.6878,39.6878
5135,2018-02-14T06:46:56.028Z,692,155,0.0,1,2018-02-14,Gadget,29.1838,29.1838
5136,2017-04-02T05:55:22.270Z,693,196,0.0,3,2017-04-02,Widget,46.7641,140.2923
5137,2018-10-04T00:08:37.313Z,693,34,0.0,7,2018-10-04,Gadget,49.5359,346.7513
5138,2018-01-21T14:17:25.621Z,693,89,0.0,2,2018-01-21,Widget,42.4797,84.9594
5139,2019-11-09T04:40:17.131Z,693,109,0.0,3,2019-11-09,Widget,79.3666,238.09980000000002
5140,2018-04-23T07:01:42.947Z,693,71,0.0,4,2018-04-23,Gadget,55.2025,220.81
5141,2017-11-26T15:26:19.646Z,693,68,0.0,4,2017-11-26,Gizmo,76.829,307.316
5142,2017-03-20T08:40:31.182Z,693,112,0.0,1,2017-03-20,Doohickey,27.5529,27.5529
5143,2018-04-14T10:22:31.588Z,693,165,0.0,2,2018-04-14,Gizmo,25.5363,51.0726
5144,2018-11-01T05:10:16.935Z,694,160,0.0,2,2018-11-01,Gadget,31.7275,63.455
5145,2019-11-24T15:05:44.310Z,694,115,0.0,3,2019-11-24,Gadget,51.9413,155.82389999999998
5146,2019-07-09T11:21:09.195Z,694,139,0.0,6,2019-07-09,Doohickey,51.1851,307.1106
5147,2017-11-22T06:03:21.005Z,694,81,0.0,4,2017-11-22,Gizmo,29.2887,117.1548
5148,2019-03-19T11:18:09.607Z,694,70,0.0,1,2019-03-19,Widget,38.3287,38.3287
5149,2017-12-24T08:56:23.171Z,694,151,0.0,2,2017-12-24,Gizmo,61.0753,122.1506
5150,2019-09-09T06:34:55.303Z,694,160,0.0,5,2019-09-09,Gadget,31.7275,158.6375
5151,2020-03-25T02:20:35.462Z,694,132,3.89256,1,2020-03-25,Widget,85.2546,85.2546
5152,2019-11-29T03:44:13.200Z,694,97,0.0,4,2019-11-29,Doohickey,74.9455,299.782
5153,2019-07-14T16:49:25.760Z,694,169,0.0,7,2019-07-14,Doohickey,39.6878,277.81460000000004
5154,2018-03-09T22:58:48.993Z,694,158,0.0,1,2018-03-09,Gizmo,93.2628,93.2628
5155,2019-11-29T06:03:16.834Z,697,129,0.0,4,2019-11-29,Gizmo,98.7782,395.1128
5156,2020-04-15T09:45:31.179Z,697,45,0.0,3,2020-04-15,Doohickey,78.6997,236.09910000000002
5157,2020-03-03T23:02:44.582Z,697,116,0.0,1,2020-03-03,Gizmo,76.2832,76.2832
5158,2018-03-23T02:47:01.579Z,697,84,0.0,1,2018-03-23,Gizmo,54.5842,54.5842
5159,2017-09-01T22:05:36.560Z,697,180,0.0,7,2017-09-01,Gadget,45.5494,318.8458
5160,2018-05-14T13:21:24.251Z,697,86,0.0,4,2018-05-14,Doohickey,61.5429,246.1716
5161,2019-03-22T10:52:39.044Z,697,118,0.0,1,2019-03-22,Gadget,38.4184,38.4184
5162,2017-12-03T21:11:34.685Z,697,167,0.0,3,2017-12-03,Doohickey,65.1363,195.40890000000002
5163,2018-12-22T19:20:59.587Z,697,107,0.0,2,2018-12-22,Gadget,33.3966,66.7932
5164,2019-10-24T05:26:22.618Z,697,39,0.0,6,2019-10-24,Gizmo,76.3877,458.3262
5165,2019-03-15T10:14:21.859Z,697,3,0.0,1,2019-03-15,Doohickey,35.3887,35.3887
5166,2018-03-10T19:02:21.643Z,699,173,0.0,1,2018-03-10,Gadget,81.5768,81.5768
5167,2017-07-28T09:07:22.973Z,699,129,0.0,4,2017-07-28,Gizmo,98.7782,395.1128
5168,2017-12-31T08:05:15.809Z,699,79,1.21143,1,2017-12-31,Gizmo,27.7446,27.7446
5169,2020-04-08T02:25:15.648Z,699,172,0.0,2,2020-04-08,Gizmo,81.5768,163.1536
5170,2020-01-22T17:26:13.740Z,699,129,0.0,1,2020-01-22,Gizmo,98.7782,98.7782
5171,2016-10-01T16:41:22.107Z,699,66,0.0,4,2016-10-01,Widget,90.7742,363.0968
5172,2017-06-11T19:42:09.104Z,699,120,0.0,5,2017-06-11,Widget,55.668,278.34
5173,2017-04-08T07:20:57.068Z,700,42,0.0,2,2017-04-08,Widget,25.3361,50.6722
5174,2019-02-15T17:03:15.910Z,700,140,0.0,1,2019-02-15,Gadget,44.5354,44.5354
5175,2020-01-31T06:59:51.965Z,700,167,0.0,1,2020-01-31,Doohickey,65.1363,65.1363
5176,2019-11-09T10:43:38.175Z,700,29,0.0,2,2019-11-09,Widget,82.383,164.766
5177,2018-01-03T20:25:18.349Z,700,61,5.71143,2,2018-01-03,Gizmo,15.6919,31.3838
5178,2018-04-01T22:41:25.827Z,700,16,0.0,2,2018-04-01,Gadget,44.0735,88.147
5179,2019-11-16T16:19:02.933Z,700,24,0.0,1,2019-11-16,Doohickey,74.871,74.871
5180,2019-03-24T12:45:34.306Z,700,33,0.0,1,2019-03-24,Doohickey,31.8299,31.8299
5181,2019-09-10T03:52:13.923Z,700,31,0.0,4,2019-09-10,Doohickey,70.4356,281.7424
5182,2019-12-29T13:48:59.861Z,700,115,0.0,1,2019-12-29,Gadget,51.9413,51.9413
5183,2019-07-20T04:22:35.075Z,700,6,0.0,4,2019-07-20,Doohickey,64.9575,259.83
5184,2019-06-12T13:02:28.055Z,700,144,0.0,3,2019-06-12,Widget,40.7989,122.39670000000001
5185,2020-02-09T10:28:23.906Z,700,197,2.20919,1,2020-02-09,Gizmo,46.7641,46.7641
5186,2018-07-01T02:41:25.953Z,700,161,0.0,3,2018-07-01,Doohickey,31.7275,95.1825
5187,2017-03-25T09:57:58.891Z,700,192,0.0,1,2017-03-25,Widget,46.1228,46.1228
5188,2020-01-01T08:06:34.956Z,700,114,0.0,2,2020-01-01,Doohickey,51.9413,103.8826
5189,2018-06-20T13:05:03.035Z,700,107,0.0,4,2018-06-20,Gadget,33.3966,133.5864
5190,2019-05-12T11:23:46.189Z,700,188,0.0,4,2019-05-12,Doohickey,22.5849,90.3396
5191,2017-10-13T05:36:07.228Z,700,44,0.0,5,2017-10-13,Widget,50.9017,254.5085
5192,2018-06-21T21:54:51.910Z,700,7,0.0,5,2018-06-21,Doohickey,98.8193,494.0965
5193,2018-08-25T23:19:29.217Z,700,157,0.0,6,2018-08-25,Widget,93.2628,559.5768
5194,2018-01-14T22:55:36.481Z,700,171,0.0,1,2018-01-14,Doohickey,70.0511,70.0511
5195,2017-04-11T18:06:57.097Z,702,166,0.0,2,2017-04-11,Doohickey,25.5363,51.0726
5196,2019-03-13T12:24:13.143Z,702,32,0.0,1,2019-03-13,Gadget,71.4299,71.4299
5197,2019-05-22T17:15:47.399Z,702,149,0.0,4,2019-05-22,Widget,46.1028,184.4112
5198,2018-10-27T15:15:37.532Z,702,115,0.0,6,2018-10-27,Gadget,51.9413,311.64779999999996
5199,2017-09-10T16:52:42.844Z,702,55,0.0,4,2017-09-10,Gadget,63.8475,255.39
5200,2018-03-29T08:24:53.164Z,702,59,2.20919,1,2018-03-29,Gizmo,59.4681,59.4681
5201,2019-07-25T00:48:11.542Z,702,130,0.0,3,2019-07-25,Gizmo,50.0172,150.0516
5202,2018-12-19T11:24:59.940Z,702,131,0.0,2,2018-12-19,Widget,75.4115,150.823
5203,2017-10-01T10:03:08.181Z,702,117,0.0,6,2017-10-01,Gizmo,36.6832,220.0992
5204,2019-07-12T07:24:39.048Z,702,113,0.0,4,2019-07-12,Gadget,73.6515,294.606
5205,2018-01-29T09:23:36.421Z,702,25,0.0,2,2018-01-29,Widget,45.7484,91.4968
5206,2017-10-13T12:43:44.264Z,702,110,0.0,6,2017-10-13,Widget,37.0178,222.10680000000002
5207,2019-05-31T02:51:46.237Z,702,57,0.0,5,2019-05-31,Gizmo,81.6149,408.07450000000006
5208,2019-05-20T03:03:44.204Z,702,6,0.0,4,2019-05-20,Doohickey,64.9575,259.83
5209,2018-11-14T05:26:07.993Z,702,145,0.0,3,2018-11-14,Gizmo,40.7989,122.39670000000001
5210,2017-03-20T15:32:52.104Z,702,105,0.0,1,2017-03-20,Gadget,35.149,35.149
5211,2019-08-18T17:49:36.009Z,702,38,0.0,4,2019-08-18,Gadget,44.0462,176.1848
5212,2018-11-15T23:33:33.856Z,704,107,0.0,3,2018-11-15,Gadget,33.3966,100.18979999999999
5213,2019-02-28T08:53:05.047Z,704,128,0.0,2,2019-02-28,Gizmo,50.0534,100.1068
5214,2018-06-12T07:30:42.605Z,704,46,0.0,5,2018-06-12,Gadget,78.6997,393.49850000000004
5215,2019-03-30T09:02:33.447Z,704,58,0.0,1,2019-03-30,Gadget,52.0972,52.0972
5216,2016-10-10T22:09:04.853Z,704,43,0.0,6,2016-10-10,Widget,50.9017,305.4102
5217,2019-03-28T07:07:02.116Z,704,8,0.0,1,2019-03-28,Doohickey,65.8922,65.8922
